FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
756,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,46420.78979
757,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,46420.78979
758,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64253.7073
759,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64253.7073
760,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,64253.7073
761,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4737.768022
762,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4737.768022
763,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4737.768022
764,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,54579.85141
765,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,54579.85141
766,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,54579.85141
767,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26472.9038
768,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26472.9038
769,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26472.9038
770,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7825.92374
771,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7825.92374
772,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7825.92374
773,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,43013.66072
774,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,43013.66072
775,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,43013.66072
776,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3979.06839
777,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3979.06839
778,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3979.06839
779,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5201.752777
780,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5201.752777
781,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5201.752777
782,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,23061.50479
783,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,23061.50479
784,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,23061.50479
785,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.726926
786,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.726926
787,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.726926
788,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.9017511
789,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.9017511
790,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.9017511
791,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14064.26897
792,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14064.26897
793,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14064.26897
794,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.2478994
795,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.2478994
796,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.2478994
797,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,27928.3651
798,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,27928.3651
799,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,27928.3651
800,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,3,3,1,0,0,1881.673187,627.2243955,1881.673187,627.2243955,0,0,22552.52297
801,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,3,3,1,0,0,1881.673187,627.2243955,1881.673187,627.2243955,0,0,22552.52297
802,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,3,3,1,0,0,1881.673187,627.2243955,1881.673187,627.2243955,0,0,22552.52297
803,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1086.03564
804,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1086.03564
805,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1086.03564
806,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2668.762067
807,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2668.762067
808,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2668.762067
809,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.184984
810,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.184984
811,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.184984
812,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4759.263368
813,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4759.263368
814,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,4759.263368
815,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,32939.40993
816,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,32939.40993
817,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,32939.40993
818,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,5321.124653
819,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,5321.124653
820,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,5321.124653
821,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.3511887
822,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.3511887
823,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.3511887
824,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,49.36685279
825,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,49.36685279
826,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,49.36685279
827,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31726.52978
828,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31726.52978
829,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31726.52978
830,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2684.974025
831,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2684.974025
832,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,2684.974025
833,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5535.098311
834,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5535.098311
835,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,5535.098311
836,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300.930538
837,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300.930538
838,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300.930538
839,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27230.78402
840,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27230.78402
841,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27230.78402
842,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.952753
843,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.952753
844,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.952753
845,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,234,1998,3015,2,0.396156874,1066,67,148,2.208955224,108,1.611940299,6483.568458,96.76967848,17076.55656,254.8739785,66,0.985074627,28248.20262
846,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,67,148,2.208955224,108,1.611940299,6483.568458,96.76967848,17076.55656,254.8739785,66,0.985074627,28248.20262
847,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,67,148,2.208955224,108,1.611940299,6483.568458,96.76967848,17076.55656,254.8739785,66,0.985074627,28248.20262
848,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33594.49932
849,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33594.49932
850,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33594.49932
851,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61376.0829
852,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61376.0829
853,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61376.0829
854,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24830.08672
855,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24830.08672
856,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24830.08672
857,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49926.38848
858,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49926.38848
859,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49926.38848
860,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20352.1288
861,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20352.1288
862,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20352.1288
863,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,4,5,1.25,0,0,660.8643021,165.2160755,660.8643021,165.2160755,0,0,58513.86881
864,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,4,5,1.25,0,0,660.8643021,165.2160755,660.8643021,165.2160755,0,0,58513.86881
865,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,4,5,1.25,0,0,660.8643021,165.2160755,660.8643021,165.2160755,0,0,58513.86881
866,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,43,82,1.906976744,107,2.488372093,8585.713077,199.667746,13447.89365,312.7417127,14,0.325581395,45348.00001
867,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,111,1957,2339,9,-0.934080774,315,43,82,1.906976744,107,2.488372093,8585.713077,199.667746,13447.89365,312.7417127,14,0.325581395,45348.00001
868,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,43,82,1.906976744,107,2.488372093,8585.713077,199.667746,13447.89365,312.7417127,14,0.325581395,45348.00001
869,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,112,1957,2266,9,-0.635295992,449,4,6,1.5,4,1,431.1872605,107.7968151,563.6670736,140.9167684,4,1,2075.126761
870,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,112,1957,2266,9,-0.635295992,449,4,6,1.5,4,1,431.1872605,107.7968151,563.6670736,140.9167684,4,1,2075.126761
871,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,112,1957,2266,9,-0.635295992,449,4,6,1.5,4,1,431.1872605,107.7968151,563.6670736,140.9167684,4,1,2075.126761
872,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,113,1957,1831,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1136.47985
873,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,113,1957,1831,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1136.47985
874,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,113,1957,1831,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1136.47985
875,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,1,2,2,0,0,43.4735,43.4735,43.4735,43.4735,0,0,28904.83623
876,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,111,1957,2339,9,-0.934080774,315,1,2,2,0,0,43.4735,43.4735,43.4735,43.4735,0,0,28904.83623
877,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,111,1957,2339,9,-0.934080774,315,1,2,2,0,0,43.4735,43.4735,43.4735,43.4735,0,0,28904.83623
878,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,45.48162142
879,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,45.48162142
880,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,45.48162142
881,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,26,63,2.423076923,107,4.115384615,2677.551149,102.9827365,7552.807966,290.4926141,26,1,10230.28823
882,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,111,1957,2339,9,-0.934080774,315,26,63,2.423076923,107,4.115384615,2677.551149,102.9827365,7552.807966,290.4926141,26,1,10230.28823
883,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,26,63,2.423076923,107,4.115384615,2677.551149,102.9827365,7552.807966,290.4926141,26,1,10230.28823
884,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27609.6434
885,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27609.6434
886,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,27609.6434
887,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.6169027
888,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.6169027
889,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.6169027
890,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,691.7916139
891,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,691.7916139
892,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,691.7916139
893,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,14576.47209
894,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,14576.47209
895,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,14576.47209
896,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,8142.144108
897,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,8142.144108
898,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,8142.144108
899,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1245.104772
900,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1245.104772
901,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1245.104772
902,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24732.20468
903,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24732.20468
904,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24732.20468
905,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0968895
906,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0968895
907,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0968895
908,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540.555842
909,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540.555842
910,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540.555842
911,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38438.68179
912,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38438.68179
913,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38438.68179
914,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,270.546315
915,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,270.546315
916,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,270.546315
917,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,37884.0404
918,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,37884.0404
919,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,37884.0404
