SiteNum,Spname,LocalRisk,statusredBook,TEX,Spnameindex,distribution,local,endemic,red,invader
47,חמריה חלודת זנב,NT,בסיכון נמוך,poultry,134,0,0,0,0,0
48,חמריה חלודת זנב,NT,בסיכון נמוך,poultry,134,0,0,0,0,0
49,חמריה חלודת זנב,NT,בסיכון נמוך,poultry,134,0,0,0,0,0
1,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
2,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
6,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
9,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
11,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
14,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
16,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
18,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
19,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
21,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
23,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
24,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
27,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
28,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
30,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
33,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
36,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
37,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
38,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
40,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
41,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
42,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
43,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
45,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
47,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
48,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
49,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
51,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
52,חנקן אדום גב,NT,בסיכון נמוך,poultry,135,0,0,0,0,0
1,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
2,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
6,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
9,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
10,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
11,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
14,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
16,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
18,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
19,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
20,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
21,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
22,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
23,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
24,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
27,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
28,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
34,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
36,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
37,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
38,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
39,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
40,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
41,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
42,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
43,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
44,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
45,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
46,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
47,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
48,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
49,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
50,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
51,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
52,חנקן אדום ראש,NT,בסיכון נמוך,poultry,136,0,0,0,0,0
1,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
2,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
3,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
4,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
5,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
6,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
7,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
8,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
9,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
10,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
11,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
13,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
14,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
15,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
16,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
17,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
18,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
19,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
21,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
22,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
23,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
24,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
27,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
28,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
29,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
30,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
31,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
32,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
33,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
34,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
35,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
36,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
37,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
38,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
39,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
40,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
41,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
42,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
43,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
44,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
45,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
46,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
47,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
48,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
49,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
50,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
51,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
52,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
53,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
54,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
56,חנקן נובי,NT,בסיכון נמוך,poultry,137,0,0,0,0,0
1,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
2,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
6,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
7,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
9,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
10,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
11,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
13,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
18,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
19,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
21,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
23,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
24,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
27,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
28,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
37,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
40,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
41,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
42,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
43,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
44,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
47,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
48,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
49,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
50,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
51,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
52,חסידה לבנה,NT,בסיכון נמוך,poultry,138,0,0,0,0,0
1,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
18,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
19,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
41,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
46,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
47,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
51,חרדון מדבר,NT,בסיכון נמוך,reptiles,139,סהרו ערבי,1,0,0,0
37,טבלן גמד,NT,בסיכון נמוך,poultry,140,0,0,0,0,0
1,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
2,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
6,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
9,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
10,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
14,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
18,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
19,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
21,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
22,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
23,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
24,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
27,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
28,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
32,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
37,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
40,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
42,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
43,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
44,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
45,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
46,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
47,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
48,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
49,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
51,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
52,כוס החורבות,NT,בסיכון נמוך,poultry,141,0,1,0,0,0
1,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
6,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
16,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
18,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
19,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
22,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
23,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
24,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
27,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
28,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
37,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
40,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
41,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
42,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
43,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
45,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
47,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
49,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
51,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
52,כחל,NT,בסיכון נמוך,poultry,142,0,0,0,0,0
1,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
2,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
3,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
4,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
5,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
6,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
8,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
9,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
10,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
11,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
12,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
13,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
14,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
15,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
16,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
18,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
19,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
20,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
21,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
22,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
23,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
24,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
26,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
27,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
28,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
29,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
32,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
34,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
37,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
41,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
42,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
43,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
44,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
45,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
46,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
47,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
48,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
49,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
50,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
51,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
52,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
53,כרוון,NT,בסיכון נמוך,poultry,143,0,1,0,0,0
1,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
2,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
3,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
4,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
5,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
6,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
7,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
8,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
9,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
10,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
11,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
14,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
15,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
16,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
21,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
22,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
23,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
24,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
27,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
28,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
29,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
30,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
31,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
32,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
33,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
35,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
36,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
37,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
38,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
39,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
40,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
41,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
42,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
43,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
44,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
45,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
46,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
47,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
49,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
51,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
54,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
55,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
56,לבן-חזה,NT,בסיכון נמוך,poultry,144,0,1,0,0,0
1,מדברון,NT,בסיכון נמוך,poultry,145,0,1,0,0,0
19,מדברון,NT,בסיכון נמוך,poultry,145,0,1,0,0,0
1,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
2,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
3,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
4,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
5,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
6,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
7,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
8,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
9,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
10,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
11,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
12,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
13,נחליאלי לבן,NT,בסיכון נמוך,poultry,146,0,0,0,0,0
